:START_ID(AcquiredPoint),:END_ID(DataPoint),:TYPE
-8853107600757844835,3427839857063425485,DataPoint
-8852528164382168820,-2119461428372176803,DataPoint
-8852380933426933908,9172469043832294327,DataPoint
-8851300925405929479,-8649375362184708888,DataPoint
-8850980682955081326,5231293476654896319,DataPoint
-8850375317071359736,-7079399585073114153,DataPoint
-8850220728864191707,-6623594200490381592,DataPoint
-8850179444794772770,5849080221813580520,DataPoint
-8848939282934733444,-767125499386215193,DataPoint
-8848596838787153850,-4051729641874228162,DataPoint
-8846130466808701768,8150317710680082224,DataPoint
-8846058849481757050,-5873463292017711847,DataPoint
-8846035676727467737,7002982084647961925,DataPoint
-8845844224520182435,-8420545502744499286,DataPoint
-8845449997937163198,-6464651650585887677,DataPoint
-8845361309651679973,-8891891285620117479,DataPoint
-8842798818657941833,6772972574815946712,DataPoint
-8842578947655120338,-8649375362184708888,DataPoint
-8842567537515064356,-2411162311537972639,DataPoint
-8840729161101575350,3611307458115920455,DataPoint
-8839550773558975005,-3533523101956952860,DataPoint
-8839527884261012143,-5837789940359851953,DataPoint
-8838872721655908001,8237797997585450982,DataPoint
-8838477990063049236,-8584631714929899164,DataPoint
-8838168300953884870,-9206791844453479774,DataPoint
-8837952012337796030,-6772141888700366913,DataPoint
-8836707334976529713,-71619079548813826,DataPoint
-8836553319768340758,-4794914101060767082,DataPoint
-8835745268217608035,6230617965214343981,DataPoint
-8835528038725417608,8077739029709918585,DataPoint
-8833652277899791250,-4543649962601384866,DataPoint
-8833450192737706925,-2980273523901128968,DataPoint
-8832868842350692295,6184166125322478171,DataPoint
-8832291933335793157,8614130483881762438,DataPoint
-8832206235476952747,-2844857161221709846,DataPoint
-8831737275699790696,-7785990881252862290,DataPoint
-8831615368564796236,2940255051291319326,DataPoint
-8830971404762622960,-3377132631558097907,DataPoint
-8830285958886145826,8367533239691003131,DataPoint
-8828072592780913516,-6323185844481532013,DataPoint
-8828063113283530632,5251529113816694266,DataPoint
-8827620174981509846,1072192838100599689,DataPoint
-8827042535889719439,-558610269239559175,DataPoint
-8826573306877147804,7567872231686663842,DataPoint
-8826220360008018756,-5473020888422529961,DataPoint
-8826116293237033153,-8649375362184708888,DataPoint
-8825815983123560738,-955776950419061885,DataPoint
-8825101777766873163,-4656805903672006204,DataPoint
-8824839440487592423,-3749540195089059296,DataPoint
-8823772512481884624,977392565289234386,DataPoint
-8822690407021661152,-8146906127921858665,DataPoint
-8822675327860063174,3851357297857181230,DataPoint
-8822636322926385417,7771670790980631174,DataPoint
-8822505475752200937,7696812839592535116,DataPoint
-8821216383028138725,-4615554263062289219,DataPoint
-8820192917442049449,5834882132881360976,DataPoint
-8819734346801498326,-6722382392903185077,DataPoint
-8819108217569707920,-690804680989285539,DataPoint
-8819048534295899018,-4285821900599484157,DataPoint
-8818679498708180350,-735827024759760848,DataPoint
-8817015142684932460,3611307458115920455,DataPoint
-8816631767799975941,-690804680989285539,DataPoint
-8816538591814078136,-2980273523901128968,DataPoint
-8816448366333000120,-8351636098437462948,DataPoint
-8816222112563317545,6712212224121066747,DataPoint
-8816185512413841759,-6323185844481532013,DataPoint
-8815132452599660199,6459368125514513908,DataPoint
-8815128438948780463,6490516709927279216,DataPoint
-8814566783074210534,-2411162311537972639,DataPoint
-8814340059728561231,-1812038759933385076,DataPoint
-8813572368808311035,-7533563747390499758,DataPoint
-8813552327313432941,-6464651650585887677,DataPoint
-8813319989592111328,8802880531903383332,DataPoint
-8813195078137219904,-7354470963609129697,DataPoint
-8812400301829905207,-4138400819694905562,DataPoint
-8812140923016223430,6712212224121066747,DataPoint
-8812010280161340511,6504450664251588696,DataPoint
-8811671093119188331,-7450812655500613309,DataPoint
-8811461719246400270,-3751646243458018110,DataPoint
-8809439828722305845,-6623594200490381592,DataPoint
-8809383328029822845,-1622838103865765189,DataPoint
-8808650901314950746,6104384769249699519,DataPoint
-8808526358772955775,-5268872515968967676,DataPoint
-8808051925896712895,977392565289234386,DataPoint
-8807767152870771051,-5883299909471207746,DataPoint
-8807357084816173627,5440925227133709451,DataPoint
-8806887508535096754,-4138400819694905562,DataPoint
-8806569287609750944,8077739029709918585,DataPoint
-8805868199550656057,5649723483193569771,DataPoint
-8805080640408118613,-7478811315506368655,DataPoint
-8804395531347548910,4680920783900181838,DataPoint
-8804316345162290864,-8015115745946482211,DataPoint
-8803714268491875773,-1363619737792666951,DataPoint
-8803594866506651976,-850838976784033655,DataPoint
-8801429370541985001,2437218390141491670,DataPoint
-8801201003228261435,6401492359489407176,DataPoint
-8800823204007476277,155472071092084904,DataPoint
-8800444892315244706,-2868800207031613863,DataPoint
-8800247729980310692,3111253364727477595,DataPoint
-8799939931499343030,4442092314028715889,DataPoint
-8798708307066580599,-6273285128882058646,DataPoint
-8795048835300721193,-9206791844453479774,DataPoint
-8794399855702818034,-4658366569789728925,DataPoint
-8794042220620291357,5633071282474936649,DataPoint
-8792802579778777219,-558610269239559175,DataPoint
-8792598229336274101,-2119461428372176803,DataPoint
-8791555280573219781,6104384769249699519,DataPoint
-8790872054412033842,6762025442525471925,DataPoint
-8790222880337683485,7980562140376949937,DataPoint
-8789982225231453516,7520184996949037804,DataPoint
-8789374555739407711,8150317710680082224,DataPoint
-8788475373985245293,5148090169943061104,DataPoint
-8788416019318790958,7980562140376949937,DataPoint
-8787972649037909211,7980562140376949937,DataPoint
-8786985162756667257,3111253364727477595,DataPoint
-8785975115831943217,155472071092084904,DataPoint
-8785408417472044111,-3918348109346915957,DataPoint
-8785328199574184566,-7359470002711444108,DataPoint
-8785196559629047953,2634557557309789682,DataPoint
-8783834053906928734,2710492640312594223,DataPoint
-8783736687273561631,6357897790782223720,DataPoint
-8782942686836638794,-7450812655500613309,DataPoint
-8782752831437904828,-5136369798597093155,DataPoint
-8782513352915021414,-8566787001995331970,DataPoint
-8782082972640731447,-9071127688434437152,DataPoint
-8781711462248181132,7955532306756094023,DataPoint
-8781598033853315820,6048361804962262178,DataPoint
-8780304409998506441,-4051729641874228162,DataPoint
-8777700556834750420,6490516709927279216,DataPoint
-8777257295165643454,5375205644880072775,DataPoint
-8777214851430081103,-4693177115812025705,DataPoint
-8776916431444830908,5849080221813580520,DataPoint
-8775375379675223193,-1640252274308936244,DataPoint
-8774047648843791674,-690804680989285539,DataPoint
-8772942413694879306,-4794914101060767082,DataPoint
-8772845863660702594,155472071092084904,DataPoint
-8772644461017687278,50511669530153989,DataPoint
-8771673877290929422,-2386708625767336575,DataPoint
-8771658815425877134,-8891891285620117479,DataPoint
-8771375706584514368,6558939559789025422,DataPoint
-8771260058867921295,-8578873735341428416,DataPoint
-8770557273025256016,5294681256994906769,DataPoint
-8768497823919006207,7579599337073795740,DataPoint
-8768487635948065280,-4157710559197894264,DataPoint
-8767841612878426215,-587998792699864239,DataPoint
-8766671595814990514,2339136593384590421,DataPoint
-8766568126931844686,-2322025920163202336,DataPoint
-8765014363739083889,-3749540195089059296,DataPoint
-8764475615469569595,-4656805903672006204,DataPoint
-8764378246479582805,-5235030103836723629,DataPoint
-8763979166270534438,5251529113816694266,DataPoint
-8763876651355288145,-8891891285620117479,DataPoint
-8762052509161315781,205209450853171831,DataPoint
-8761348239490024072,-3178430512947345161,DataPoint
-8758687926807987116,6567096021750531126,DataPoint
-8758124946166104210,-653727541234250282,DataPoint
-8756927844738406216,-1943247991744881273,DataPoint
-8756048415485366080,-9206791844453479774,DataPoint
-8755702611468728225,-4138400819694905562,DataPoint
-8755472393254910278,4680920783900181838,DataPoint
-8751699691903415462,9068686612678622916,DataPoint
-8751329912074328605,-690804680989285539,DataPoint
-8751091709402182824,-2411162311537972639,DataPoint
-8748811200510496630,5406732768306638318,DataPoint
-8748337811114645366,8367533239691003131,DataPoint
-8747884727326541554,-8155093000214588676,DataPoint
-8747858258917131012,-8578873735341428416,DataPoint
-8747650762820151028,-2605769710354734579,DataPoint
-8745630591931270133,2035255672019859891,DataPoint
-8745018371150569494,-3178430512947345161,DataPoint
-8744886050474216417,-3827264414469826764,DataPoint
-8743749110815986622,-3827264414469826764,DataPoint
-8743583652084562432,8802880531903383332,DataPoint
-8743424841001033588,6572994254794162501,DataPoint
-8743252459265874458,-3377132631558097907,DataPoint
-8742957951637201808,3580943868643450885,DataPoint
-8742731827821154032,-4432400248405339147,DataPoint
-8742612619626311272,-106798104678236280,DataPoint
-8740799489553088559,977392565289234386,DataPoint
-8740399786110420461,-1002724051348395610,DataPoint
-8739929116029460811,7214499395594318230,DataPoint
-8739669097304417866,2437218390141491670,DataPoint
-8739363320455662014,7382963025244977099,DataPoint
-8739005692626834774,-6623594200490381592,DataPoint
-8738944946375304508,8614130483881762438,DataPoint
-8738521235181048488,2882018361738066861,DataPoint
-8737641881646589149,-3794207581563099798,DataPoint
-8736799390874240819,-1495636201507265338,DataPoint
-8736547409072759136,-5902388810790426270,DataPoint
-8736490925408649778,-4543649962601384866,DataPoint
-8735785338764608773,2634557557309789682,DataPoint
-8735700072076920663,5462897851701403591,DataPoint
-8733353680227256659,2940255051291319326,DataPoint
-8732826066705604591,4432307946199779359,DataPoint
-8732046119139627623,1884368550472138822,DataPoint
-8731844948174418574,3169333405755331065,DataPoint
-8731148872985037615,-106798104678236280,DataPoint
-8730798366367428249,8074813073043485299,DataPoint
-8730652101247319660,7696812839592535116,DataPoint
-8730556874251819316,5502994436731763927,DataPoint
-8730553811036162283,2634557557309789682,DataPoint
-8729951710553434500,-6602732256069907641,DataPoint
-8729858833040046901,-2475177383897786671,DataPoint
-8729314737275916512,1615179447846403173,DataPoint
-8728916148699978835,255924824416394284,DataPoint
-8728122549032116173,-5883299909471207746,DataPoint
-8727845404106132245,-1640252274308936244,DataPoint
-8727605397082643687,8077739029709918585,DataPoint
-8727175419627987007,-56162526912972305,DataPoint
-8726621863181402072,-147279165411200782,DataPoint
-8724210698509744957,-3918348109346915957,DataPoint
-8723698646011680531,255041909978111336,DataPoint
-8723607309191148504,2940255051291319326,DataPoint
-8721280462026252074,7579599337073795740,DataPoint
-8721221332322052090,6572994254794162501,DataPoint
-8721050899997377145,-4330710281473518360,DataPoint
-8720151535847859015,-1964903838634371121,DataPoint
-8717996215145610770,3347078228020056874,DataPoint
-8717799773278077406,-147279165411200782,DataPoint
-8717588298123988371,7214499395594318230,DataPoint
-8717531868459163080,-1002724051348395610,DataPoint
-8717425196820370522,3128826227799140502,DataPoint
-8717065380039964877,-5235030103836723629,DataPoint
-8716994606927001569,8738725814823506476,DataPoint
-8715506145980597800,-5873463292017711847,DataPoint
-8714522208377896969,3665199512301889811,DataPoint
-8713538539630187812,3928740194012335759,DataPoint
-8712813508757099656,-7450812655500613309,DataPoint
-8710983499278998653,5406732768306638318,DataPoint
-8710338822827451100,8614130483881762438,DataPoint
-8710133556979508316,50511669530153989,DataPoint
-8708794401806995020,1554950219842605513,DataPoint
-8708555427096578367,-6806661735425837259,DataPoint
-8708340019138958617,-5235030103836723629,DataPoint
-8708297794883923240,3169333405755331065,DataPoint
-8707522229639513568,-7785990881252862290,DataPoint
-8706342682571951417,-7723578991671879771,DataPoint
-8706238012632163161,-8566787001995331970,DataPoint
-8705979731153523776,-1363619737792666951,DataPoint
-8705582967594313550,-1059501172949486794,DataPoint
-8705169835820994923,-4106887350265432550,DataPoint
-8705109051828466048,-3374465122017082816,DataPoint
-8704799874343870861,-1002724051348395610,DataPoint
-8704584202952246422,-5557862317633543895,DataPoint
-8704438319346391923,-3749540195089059296,DataPoint
-8703373229558149834,5633071282474936649,DataPoint
-8703189292219139007,-7136098537311129923,DataPoint
-8702934813488222728,-8966073595887122578,DataPoint
-8702603653188302872,-2411162311537972639,DataPoint
-8702345968766581243,2940255051291319326,DataPoint
-8701212579949122530,6463147679339733745,DataPoint
-8698899699254882587,-4794914101060767082,DataPoint
-8697641460813832409,-2868800207031613863,DataPoint
-8697295015939300810,-7281966794296777991,DataPoint
-8696753433995368807,-7354470963609129697,DataPoint
-8696142499829201213,-2475177383897786671,DataPoint
-8696089143733811922,3611307458115920455,DataPoint
-8695410337354915916,-1964903838634371121,DataPoint
-8695319608015653519,7214499395594318230,DataPoint
-8695226163832166546,-7469463114722689664,DataPoint
-8694790900275735316,612154465138853679,DataPoint
-8693090082224739634,-4138400819694905562,DataPoint
-8692443524052003980,7771670790980631174,DataPoint
-8691894119529678195,-2844857161221709846,DataPoint
-8691886157882102624,-2190750915662269960,DataPoint
-8691200556784367021,5406732768306638318,DataPoint
-8690637214260196422,-5557862317633543895,DataPoint
-8690563171546228300,3928740194012335759,DataPoint
-8689940677434029720,-1514004982074232629,DataPoint
-8689281359982043855,-5837789940359851953,DataPoint
-8688550366631221545,7416799883392258271,DataPoint
-8687092342863782414,-6327789033213181426,DataPoint
-8686375066591111886,-6806661735425837259,DataPoint
-8685453829943652928,-7359470002711444108,DataPoint
-8681728201353116213,5251529113816694266,DataPoint
-8681294096004933430,-71619079548813826,DataPoint
-8680836760451929208,-663541146244657700,DataPoint
-8680697225673273682,-2190750915662269960,DataPoint
-8680091520118544631,2940255051291319326,DataPoint
-8679988518249745080,-7723578991671879771,DataPoint
-8679134039615999667,-1943247991744881273,DataPoint
-8678877663667621048,4309420700426708602,DataPoint
-8678733238485331006,-5650986906416869641,DataPoint
-8677888217632719953,-4138400819694905562,DataPoint
-8677741468674447212,3851357297857181230,DataPoint
-8677619028025415314,-4106887350265432550,DataPoint
