acquiredPointID:ID(AcquiredPoint),iteration:int,:LABEL
991391582854633468,117,AcquiredPoint
991924432541328764,15,AcquiredPoint
992566573094014415,136,AcquiredPoint
992800397881995754,27,AcquiredPoint
993761619526912412,44,AcquiredPoint
994005426572119480,101,AcquiredPoint
994768156437808853,2,AcquiredPoint
994934579562538594,10,AcquiredPoint
994982131579384505,1,AcquiredPoint
996106375430534276,83,AcquiredPoint
996185440350262553,42,AcquiredPoint
997087128110719928,146,AcquiredPoint
997204112889031851,133,AcquiredPoint
999011642711792542,49,AcquiredPoint
999557005191664429,145,AcquiredPoint
999584206661697915,54,AcquiredPoint
999595259982192549,110,AcquiredPoint
999978218379203550,26,AcquiredPoint
1000808738902761430,142,AcquiredPoint
1000874794430058524,112,AcquiredPoint
1000920398450641230,93,AcquiredPoint
1000970069695628096,9,AcquiredPoint
1003076492781826786,92,AcquiredPoint
1003854423223610958,75,AcquiredPoint
1004373864475211069,35,AcquiredPoint
1005224340520151498,97,AcquiredPoint
1005249273295077400,27,AcquiredPoint
1005758165082614295,19,AcquiredPoint
1005901857493697774,107,AcquiredPoint
1008004798333742296,29,AcquiredPoint
1008779668541593957,33,AcquiredPoint
1009087772363595291,125,AcquiredPoint
1009374912384897270,82,AcquiredPoint
1010453288177233259,49,AcquiredPoint
1010681055062839878,115,AcquiredPoint
1010969915108828983,93,AcquiredPoint
1011137197200259914,59,AcquiredPoint
1011785005002762113,89,AcquiredPoint
1013653581900451688,134,AcquiredPoint
1014124123073907797,45,AcquiredPoint
1015233867431594773,71,AcquiredPoint
1015936365764631845,111,AcquiredPoint
1015947201602729559,31,AcquiredPoint
1016249985810480873,70,AcquiredPoint
1016939473108413365,33,AcquiredPoint
1017583568706554177,144,AcquiredPoint
1018993185009058131,29,AcquiredPoint
1019802858541726376,99,AcquiredPoint
1021477070719293696,137,AcquiredPoint
1021740151256511764,59,AcquiredPoint
1022886050528063336,67,AcquiredPoint
1022931204378888086,41,AcquiredPoint
1023026184379443912,24,AcquiredPoint
1024273700291504533,142,AcquiredPoint
1024964798886912729,105,AcquiredPoint
1025109373918546504,19,AcquiredPoint
1025364647243060714,51,AcquiredPoint
1027202231093479791,75,AcquiredPoint
1027253181141028397,116,AcquiredPoint
1027403185109556184,58,AcquiredPoint
1027890450388219592,35,AcquiredPoint
1028161575951190203,128,AcquiredPoint
1030414150833873702,65,AcquiredPoint
1030928392714883494,38,AcquiredPoint
1031572660782862144,120,AcquiredPoint
1031733309102942971,60,AcquiredPoint
1031846314117258064,10,AcquiredPoint
1032542603083221232,48,AcquiredPoint
1033474840203794848,28,AcquiredPoint
1033707802323866645,36,AcquiredPoint
1033835183449296661,110,AcquiredPoint
1033932222904029238,10,AcquiredPoint
1034303286047206402,99,AcquiredPoint
1034744059512763858,88,AcquiredPoint
1035282947606658012,21,AcquiredPoint
1035552936011861277,101,AcquiredPoint
1036579138122209058,35,AcquiredPoint
1037087921854466924,9,AcquiredPoint
1037560490954940165,28,AcquiredPoint
1037737144325685451,120,AcquiredPoint
1038540646495576883,141,AcquiredPoint
1038738574519115579,27,AcquiredPoint
1039342512582870394,120,AcquiredPoint
1039573741455771260,0,AcquiredPoint
1039744265119300128,33,AcquiredPoint
1041213107040094027,54,AcquiredPoint
1042161191944686473,147,AcquiredPoint
1042435651784838742,15,AcquiredPoint
1043016401096695163,53,AcquiredPoint
1043611968257011836,42,AcquiredPoint
1046048833524814079,59,AcquiredPoint
1046113023299848235,72,AcquiredPoint
1046253332880594262,126,AcquiredPoint
1047286196489410733,110,AcquiredPoint
1048235102572943426,21,AcquiredPoint
1048269582796979660,106,AcquiredPoint
1048845856652111027,10,AcquiredPoint
1049744642524738874,37,AcquiredPoint
1049765445024747693,88,AcquiredPoint
1051338187561723771,0,AcquiredPoint
1053484738646807408,133,AcquiredPoint
1054670938919916853,35,AcquiredPoint
1054754411021149896,39,AcquiredPoint
1054961664344186744,96,AcquiredPoint
1055063613308871431,50,AcquiredPoint
1055341534180903111,64,AcquiredPoint
1055825289073894753,61,AcquiredPoint
1056014388625201882,15,AcquiredPoint
1056490501279254843,57,AcquiredPoint
1056618734486838155,4,AcquiredPoint
1056782173522993794,69,AcquiredPoint
1058494426727223580,118,AcquiredPoint
1058909262146222665,20,AcquiredPoint
1059700488897448901,55,AcquiredPoint
1060749612572101668,110,AcquiredPoint
1061055602868316112,29,AcquiredPoint
1062478809199279256,114,AcquiredPoint
1063355976724501529,12,AcquiredPoint
1063421944585271051,67,AcquiredPoint
1063990285248026605,90,AcquiredPoint
1064511054757978134,84,AcquiredPoint
1064756223358355544,48,AcquiredPoint
1064930939842013199,14,AcquiredPoint
1066142545023343453,26,AcquiredPoint
1066860748315495916,98,AcquiredPoint
1068394407806391257,142,AcquiredPoint
1069906091384199869,4,AcquiredPoint
1071081986385055414,41,AcquiredPoint
1071379544547169709,84,AcquiredPoint
1071465667916854760,104,AcquiredPoint
1071774103462488172,44,AcquiredPoint
1072203885226425255,66,AcquiredPoint
1073292759211073263,32,AcquiredPoint
1073417184354937126,47,AcquiredPoint
1074440213711661418,64,AcquiredPoint
1074796061245882828,83,AcquiredPoint
1076001470932947792,55,AcquiredPoint
1076899703443002463,41,AcquiredPoint
1077696787485791037,20,AcquiredPoint
1078232203290368597,47,AcquiredPoint
1078643307622415624,140,AcquiredPoint
1078696256967486734,11,AcquiredPoint
1078861338373106366,85,AcquiredPoint
1079227795207089350,71,AcquiredPoint
1079805929802526754,85,AcquiredPoint
1080162072443031575,45,AcquiredPoint
1080988004203682633,68,AcquiredPoint
1081632924199852105,32,AcquiredPoint
1081886684887464361,82,AcquiredPoint
1083983673475060108,26,AcquiredPoint
1084495749633026877,87,AcquiredPoint
1085588400360414107,4,AcquiredPoint
1085790249782651797,23,AcquiredPoint
1086904634177631333,42,AcquiredPoint
1087133058215354157,128,AcquiredPoint
1087508000032585509,100,AcquiredPoint
1088030902335278234,8,AcquiredPoint
1089239596489850738,96,AcquiredPoint
1089320291179880472,70,AcquiredPoint
1089500389510616517,57,AcquiredPoint
1089981644871828422,10,AcquiredPoint
1089986596218488938,35,AcquiredPoint
1090142375897504737,104,AcquiredPoint
1090164730661483823,64,AcquiredPoint
1092210304020153132,26,AcquiredPoint
1092328620410442794,68,AcquiredPoint
1092756176518051626,138,AcquiredPoint
1094429197789672382,8,AcquiredPoint
1095490768123721912,132,AcquiredPoint
1098303061158455163,0,AcquiredPoint
1098550467467424103,112,AcquiredPoint
1098554150524311503,43,AcquiredPoint
1098825759722729272,106,AcquiredPoint
1101665921329470418,118,AcquiredPoint
1102640345818305482,92,AcquiredPoint
1102741960334023697,30,AcquiredPoint
1104051754037092761,98,AcquiredPoint
1104199879059918114,100,AcquiredPoint
1104732509183036634,85,AcquiredPoint
1104820459213232027,80,AcquiredPoint
1106352293359965252,15,AcquiredPoint
1107226916032452720,6,AcquiredPoint
1107292456012443338,105,AcquiredPoint
1108352565615372247,7,AcquiredPoint
1109942678916491628,46,AcquiredPoint
1111576844188058468,88,AcquiredPoint
1112145470665492878,42,AcquiredPoint
1113110765329722179,60,AcquiredPoint
1113885436995663401,108,AcquiredPoint
1114166995830221429,51,AcquiredPoint
1114240551265196451,46,AcquiredPoint
1114356742355254217,41,AcquiredPoint
1115598729380462610,54,AcquiredPoint
1116207259741283752,11,AcquiredPoint
1116450590066158300,58,AcquiredPoint
1116693499214497448,29,AcquiredPoint
1119889834308975562,0,AcquiredPoint
1120437720219498096,38,AcquiredPoint
1120542674519028464,66,AcquiredPoint
1120595219690654779,106,AcquiredPoint
1121171633417001630,51,AcquiredPoint
1121452560380918323,71,AcquiredPoint
1122251138921808307,137,AcquiredPoint
1122595660650248168,9,AcquiredPoint
1122603933014526500,102,AcquiredPoint
1123903739461197890,40,AcquiredPoint
1124300820721578576,49,AcquiredPoint
1124915889572711004,17,AcquiredPoint
1124918983051660461,27,AcquiredPoint
1125681595091964882,54,AcquiredPoint
1126231891685346113,91,AcquiredPoint
1126699296932184509,26,AcquiredPoint
1126885065658786992,55,AcquiredPoint
1128134138897548146,70,AcquiredPoint
1128389842393168787,10,AcquiredPoint
1128684128376140397,13,AcquiredPoint
1128908479344408428,10,AcquiredPoint
1129038239431532274,117,AcquiredPoint
1129836792301617665,18,AcquiredPoint
1132661021063639945,70,AcquiredPoint
1132667280048081284,44,AcquiredPoint
1132924374592339210,44,AcquiredPoint
1133260110480783454,1,AcquiredPoint
1133754414384279232,56,AcquiredPoint
1134910254754462244,58,AcquiredPoint
1135236031068062212,14,AcquiredPoint
1135498085536934626,4,AcquiredPoint
1135628919723364808,15,AcquiredPoint
1135643454458432594,38,AcquiredPoint
1136116599627382926,41,AcquiredPoint
1136428344769658508,35,AcquiredPoint
1136632081041603749,71,AcquiredPoint
1137246813493323482,105,AcquiredPoint
1137909403735257292,66,AcquiredPoint
1137987202093159272,70,AcquiredPoint
1139476901751993915,2,AcquiredPoint
1139557398544686787,36,AcquiredPoint
1139928467556503809,27,AcquiredPoint
1140643666679384679,4,AcquiredPoint
1140952146206646066,92,AcquiredPoint
1141270629618850284,25,AcquiredPoint
1141303855765122161,15,AcquiredPoint
1141961436694389621,6,AcquiredPoint
1142031043956543307,66,AcquiredPoint
1142341744976229988,16,AcquiredPoint
1142794492954778126,5,AcquiredPoint
1142812228499156689,4,AcquiredPoint
1143736402421724653,25,AcquiredPoint
1144212213678541168,78,AcquiredPoint
1144457454159067369,40,AcquiredPoint
1144890938011995400,60,AcquiredPoint
1145185397890446802,16,AcquiredPoint
1145694248537958204,70,AcquiredPoint
1146739942576247247,71,AcquiredPoint
1147908051125963617,67,AcquiredPoint
1148180327642255723,41,AcquiredPoint
1148210387978567342,98,AcquiredPoint
1149825444689362653,62,AcquiredPoint
1151913836194166190,53,AcquiredPoint
1152117910760318558,25,AcquiredPoint
1152625698060540320,58,AcquiredPoint
1153265008272252994,16,AcquiredPoint
1153367441876605782,145,AcquiredPoint
1154118793240685724,68,AcquiredPoint
1154565730625681199,32,AcquiredPoint
1155582284700789355,88,AcquiredPoint
1155590144282114916,103,AcquiredPoint
1157659856544479804,130,AcquiredPoint
1157898201981819119,39,AcquiredPoint
1158666152295516590,23,AcquiredPoint
1158803577306167460,95,AcquiredPoint
1159400231922949181,72,AcquiredPoint
1159813869442012572,60,AcquiredPoint
1160218356766268937,65,AcquiredPoint
1160388480320879724,84,AcquiredPoint
1160443356365327113,118,AcquiredPoint
1161245144943261911,66,AcquiredPoint
1165501990335376554,50,AcquiredPoint
1166825180900987457,77,AcquiredPoint
1167950347273363488,22,AcquiredPoint
1168989195684428585,100,AcquiredPoint
1169434236186193596,17,AcquiredPoint
1170057072340308930,66,AcquiredPoint
1170255602169077271,35,AcquiredPoint
1170704827730556580,81,AcquiredPoint
1170812052846578039,41,AcquiredPoint
1171020770658857745,71,AcquiredPoint
1171085607500252343,16,AcquiredPoint
1172120310080394079,22,AcquiredPoint
1172238031832651847,113,AcquiredPoint
1172463288752228917,5,AcquiredPoint
1172811645389290219,88,AcquiredPoint
1176086834739991106,24,AcquiredPoint
1176277441952152054,48,AcquiredPoint
1176831955900125059,0,AcquiredPoint
1176854894244358723,122,AcquiredPoint
1177497892523600930,111,AcquiredPoint
1178121428481259434,121,AcquiredPoint
1179519985601270413,43,AcquiredPoint
1179760423928965812,2,AcquiredPoint
1180697200299590107,7,AcquiredPoint
1181807232350240376,15,AcquiredPoint
1181927516230235720,67,AcquiredPoint
1182549481285800401,40,AcquiredPoint
1182773879396805325,12,AcquiredPoint
1183031844712545672,56,AcquiredPoint
1183340372256084101,126,AcquiredPoint
1183417171200081563,144,AcquiredPoint
1183467571099542214,1,AcquiredPoint
1183693039754954982,125,AcquiredPoint
1184509478685464371,38,AcquiredPoint
1185073783343669908,70,AcquiredPoint
1185270197778997988,88,AcquiredPoint
1185464562819528882,48,AcquiredPoint
1188358257379544516,74,AcquiredPoint
1188458084109554568,144,AcquiredPoint
1189017556475102831,8,AcquiredPoint
1189187184658602956,120,AcquiredPoint
1189539305553386267,100,AcquiredPoint
1190717440467410882,37,AcquiredPoint
1191532205164073428,116,AcquiredPoint
1191964305195367579,139,AcquiredPoint
1192001702248141207,129,AcquiredPoint
1193079521523388550,116,AcquiredPoint
1194256708262290754,103,AcquiredPoint
1194499805106347019,45,AcquiredPoint
1196322576428609388,58,AcquiredPoint
1196456724533351454,116,AcquiredPoint
1197226296247468040,30,AcquiredPoint
1197416088542881388,123,AcquiredPoint
1198005224282175747,84,AcquiredPoint
1198370484046687604,57,AcquiredPoint
1198780019265383206,15,AcquiredPoint
1199099603988176583,57,AcquiredPoint
1199531243013558582,49,AcquiredPoint
1200019302138303778,5,AcquiredPoint
1201050072722630682,79,AcquiredPoint
1201319482829612604,31,AcquiredPoint
1201829681871482205,57,AcquiredPoint
1202418182034357372,54,AcquiredPoint
1202623018824894755,133,AcquiredPoint
1202840155585807749,33,AcquiredPoint
1204231052886617814,90,AcquiredPoint
1205282844208023811,29,AcquiredPoint
1205402135799802966,103,AcquiredPoint
1205510974137651687,74,AcquiredPoint
1206041503832663092,77,AcquiredPoint
1207540556825184341,104,AcquiredPoint
1207953026487400736,14,AcquiredPoint
1209035783322577701,78,AcquiredPoint
1209414184890608159,19,AcquiredPoint
1209695889746638296,107,AcquiredPoint
1209712131557656215,128,AcquiredPoint
1210459518226702952,71,AcquiredPoint
1211069090632086702,67,AcquiredPoint
1212367720225661696,29,AcquiredPoint
1212978872322506863,66,AcquiredPoint
1214863476721164962,56,AcquiredPoint
1214887259989614464,64,AcquiredPoint
1215908966841799015,85,AcquiredPoint
1215999005269994190,43,AcquiredPoint
1216058771811974671,63,AcquiredPoint
1216685556168409138,39,AcquiredPoint
1218734614229807178,117,AcquiredPoint
1220379762293987320,91,AcquiredPoint
1221481259734499429,12,AcquiredPoint
1221826573583350260,94,AcquiredPoint
1221884074245524344,106,AcquiredPoint
1222277762240561863,63,AcquiredPoint
1222480459621090908,21,AcquiredPoint
1223956622281489876,36,AcquiredPoint
1224687864725196403,58,AcquiredPoint
1225818535206177511,62,AcquiredPoint
1226077189122248694,8,AcquiredPoint
1226831266564027763,52,AcquiredPoint
1227393126911695853,46,AcquiredPoint
1227574021440333154,77,AcquiredPoint
1228349866181071573,142,AcquiredPoint
1228780615433178677,113,AcquiredPoint
1228985922708413298,19,AcquiredPoint
1229145919571306510,29,AcquiredPoint
1230125117911053637,66,AcquiredPoint
1230850188247774033,8,AcquiredPoint
1232710621090802141,147,AcquiredPoint
1232850797538282212,126,AcquiredPoint
1233122380117690696,21,AcquiredPoint
1233678433413564037,139,AcquiredPoint
1235481451915902685,143,AcquiredPoint
1235606512478465113,102,AcquiredPoint
1236680368770101205,5,AcquiredPoint
1237216012652576696,29,AcquiredPoint
1237559086842103445,35,AcquiredPoint
1237980238586337933,117,AcquiredPoint
1238660096571286755,45,AcquiredPoint
1238772775767413064,38,AcquiredPoint
1238818521153146686,1,AcquiredPoint
1239644328671651281,55,AcquiredPoint
1239747021579003617,71,AcquiredPoint
1240416065683889370,24,AcquiredPoint
1240665039070776874,61,AcquiredPoint
1241054911634860559,75,AcquiredPoint
1241296793949724263,119,AcquiredPoint
1241548817759444559,16,AcquiredPoint
1241681498231886055,56,AcquiredPoint
1244436952447220260,39,AcquiredPoint
1246139970162214896,20,AcquiredPoint
1246467779807038551,88,AcquiredPoint
1246757632337792031,49,AcquiredPoint
1247255475779608920,69,AcquiredPoint
1247513318283167228,45,AcquiredPoint
1248069053831608672,34,AcquiredPoint
1248828889525639168,1,AcquiredPoint
1250784504394665067,104,AcquiredPoint
1251545572668566751,20,AcquiredPoint
1253671587971069766,27,AcquiredPoint
1255300141833336779,3,AcquiredPoint
1255325709733782607,38,AcquiredPoint
1256054111917331196,9,AcquiredPoint
1257083942383295869,36,AcquiredPoint
1257792727381617198,47,AcquiredPoint
1258381814264909405,138,AcquiredPoint
1258620740630744071,69,AcquiredPoint
1259234667856170621,71,AcquiredPoint
1259288175639699362,46,AcquiredPoint
1259626943848206402,63,AcquiredPoint
1260338527210214026,113,AcquiredPoint
1260363612497507512,17,AcquiredPoint
1262284909293541778,0,AcquiredPoint
1263592948853927546,83,AcquiredPoint
1263988893153312986,50,AcquiredPoint
1264228194460873757,70,AcquiredPoint
1264942096836213874,114,AcquiredPoint
1265432909159664090,69,AcquiredPoint
1265828316798103764,135,AcquiredPoint
1265977051610683237,77,AcquiredPoint
1266639117115093733,44,AcquiredPoint
1267835737082635319,47,AcquiredPoint
1268219293370523540,80,AcquiredPoint
1269022509388941813,44,AcquiredPoint
1269248059261554798,57,AcquiredPoint
1269273410206342573,67,AcquiredPoint
1269568854303073738,68,AcquiredPoint
1270003426920924118,50,AcquiredPoint
1270110883332665161,128,AcquiredPoint
1270449551296568056,100,AcquiredPoint
1270614902166272375,0,AcquiredPoint
1271928463141036723,59,AcquiredPoint
1272162802010683945,22,AcquiredPoint
1272654368854016433,6,AcquiredPoint
1272964799893978634,53,AcquiredPoint
1273928832422778054,56,AcquiredPoint
1274102758262356429,4,AcquiredPoint
1274230077838330883,27,AcquiredPoint
1274236917617111982,79,AcquiredPoint
1274295210142292724,61,AcquiredPoint
1275166774857199243,32,AcquiredPoint
1275286359255397592,106,AcquiredPoint
1280536842376213327,3,AcquiredPoint
